team_name,challenge_name,interaction_type,created_at
Teset12345,UniquelyPowerfulExecutable,files downloaded,2025-03-15 18:23:06
The Hootsforce,Almanac,files downloaded,2025-03-14 20:50:46
The Hootsforce,Almanac,flag owned,2025-03-14 20:52:16
The Hootsforce,Almanac,challenge solved,2025-03-14 20:52:16
The Hootsforce,Based0x,files downloaded,2025-03-14 15:14:37
The Hootsforce,Based0x,flag owned,2025-03-14 15:21:25
The Hootsforce,Based0x,challenge solved,2025-03-14 15:21:25
The Hootsforce,Erasure,files downloaded,2025-03-14 20:50:48
The Hootsforce,Erasure,flag owned,2025-03-15 09:22:18
The Hootsforce,Erasure,challenge solved,2025-03-15 09:22:18
The Hootsforce,Neighbour Primes,files downloaded,2025-03-14 15:22:22
The Hootsforce,Neighbour Primes,flag owned,2025-03-14 16:31:47
The Hootsforce,Neighbour Primes,challenge solved,2025-03-14 16:31:47
The Hootsforce,Partial Knowledge,files downloaded,2025-03-14 17:29:30
The Hootsforce,Partial Knowledge,flag owned,2025-03-14 19:52:05
The Hootsforce,Partial Knowledge,challenge solved,2025-03-14 19:52:05
The Hootsforce,Password Breaker,files downloaded,2025-03-14 20:50:24
The Hootsforce,Password Breaker,flag owned,2025-03-15 09:09:02
The Hootsforce,Password Breaker,challenge solved,2025-03-15 09:09:02
The Hootsforce,RanSomewhere,files downloaded,2025-03-14 20:50:21
The Hootsforce,RanSomewhere,flag owned,2025-03-15 08:55:20
The Hootsforce,RanSomewhere,challenge solved,2025-03-15 08:55:20
The Hootsforce,ROFL,files downloaded,2025-03-14 20:50:37
The Hootsforce,RsaCtfTool,files downloaded,2025-03-14 16:09:00
The Hootsforce,RsaCtfTool,flag owned,2025-03-14 17:28:49
The Hootsforce,RsaCtfTool,challenge solved,2025-03-14 17:28:49
The Hootsforce,Space(T)race,files downloaded,2025-03-14 20:50:34
The Hootsforce,Space(T)race,flag owned,2025-03-15 09:29:58
The Hootsforce,Space(T)race,challenge solved,2025-03-15 09:29:58
The Hootsforce,Spelunking,files downloaded,2025-03-14 20:46:07
The Hootsforce,Spelunking,flag owned,2025-03-14 20:49:35
The Hootsforce,Spelunking,challenge solved,2025-03-14 20:49:35
The Hootsforce,SqueezedSnake,files downloaded,2025-03-14 20:50:27
The Hootsforce,SqueezedSnake,flag owned,2025-03-15 10:02:00
The Hootsforce,SqueezedSnake,challenge solved,2025-03-15 10:02:00
The Hootsforce,ThreeKeys,files downloaded,2025-03-14 20:50:44
The Hootsforce,ThreeKeys,flag owned,2025-03-15 10:59:06
The Hootsforce,ThreeKeys,challenge solved,2025-03-15 10:59:06
The Hootsforce,Uncoding,files downloaded,2025-03-14 20:50:40
The Hootsforce,Uncoding,flag owned,2025-03-15 10:31:07
The Hootsforce,Uncoding,challenge solved,2025-03-15 10:31:08
The Hootsforce,UniquelyPowerfulExecutable,files downloaded,2025-03-14 19:53:10
The Hootsforce,UniquelyPowerfulExecutable,flag owned,2025-03-14 20:44:08
The Hootsforce,UniquelyPowerfulExecutable,challenge solved,2025-03-14 20:44:08
The Hootsforce,Unpacking,files downloaded,2025-03-14 20:50:31
The Hootsforce,Unpacking,flag owned,2025-03-14 20:55:58
The Hootsforce,Unpacking,challenge solved,2025-03-14 20:55:58
The Hootsforce,Untraceable,files downloaded,2025-03-14 20:50:29
The Hootsforce,Untraceable,flag owned,2025-03-15 09:10:51
The Hootsforce,Untraceable,challenge solved,2025-03-15 09:10:51
The Hootsforce,ViSquared,files downloaded,2025-03-14 15:28:13
The Hootsforce,ViSquared,flag owned,2025-03-14 16:08:36
The Hootsforce,ViSquared,challenge solved,2025-03-14 16:08:36
The Lone Wolf Pack,RanSomewhere,files downloaded,2025-03-14 15:35:22
The Lone Wolf Pack,RanSomewhere,files downloaded,2025-03-14 15:35:22
The Lone Wolf Pack,UniquelyPowerfulExecutable,files downloaded,2025-03-14 15:35:12
The Lone Wolf Pack,UniquelyPowerfulExecutable,files downloaded,2025-03-14 15:35:12
The Shadow Syndicate,Almanac,files downloaded,2025-03-14 17:51:22
The Shadow Syndicate,Almanac,flag owned,2025-03-14 17:54:17
The Shadow Syndicate,Almanac,challenge solved,2025-03-14 17:54:17
The Shadow Syndicate,Based0x,files downloaded,2025-03-14 15:00:30
The Shadow Syndicate,Based0x,flag owned,2025-03-14 15:31:23
The Shadow Syndicate,Based0x,challenge solved,2025-03-14 15:31:23
The Shadow Syndicate,Erasure,files downloaded,2025-03-14 17:47:16
The Shadow Syndicate,Erasure,flag owned,2025-03-15 02:55:14
The Shadow Syndicate,Erasure,challenge solved,2025-03-15 02:55:14
The Shadow Syndicate,Neighbour Primes,files downloaded,2025-03-14 15:01:39
The Shadow Syndicate,Neighbour Primes,flag owned,2025-03-15 15:06:09
The Shadow Syndicate,Neighbour Primes,challenge solved,2025-03-15 15:06:09
The Shadow Syndicate,Partial Knowledge,files downloaded,2025-03-14 15:43:43
The Shadow Syndicate,Partial Knowledge,flag owned,2025-03-14 15:48:56
The Shadow Syndicate,Partial Knowledge,challenge solved,2025-03-14 15:48:56
The Shadow Syndicate,Password Breaker,files downloaded,2025-03-14 17:11:57
The Shadow Syndicate,Password Breaker,flag owned,2025-03-15 02:07:52
The Shadow Syndicate,Password Breaker,challenge solved,2025-03-15 02:07:52
The Shadow Syndicate,RanSomewhere,files downloaded,2025-03-14 17:02:11
The Shadow Syndicate,RanSomewhere,flag owned,2025-03-14 17:11:37
The Shadow Syndicate,RanSomewhere,challenge solved,2025-03-14 17:11:37
The Shadow Syndicate,Repeated Maleficence,files downloaded,2025-03-14 16:44:20
The Shadow Syndicate,Repeated Maleficence,flag owned,2025-03-16 08:40:33
The Shadow Syndicate,Repeated Maleficence,challenge solved,2025-03-16 08:40:33
The Shadow Syndicate,ROFL,files downloaded,2025-03-15 01:31:58
The Shadow Syndicate,RSA Leaks,files downloaded,2025-03-14 15:50:42
The Shadow Syndicate,RsaCtfTool,files downloaded,2025-03-14 15:41:05
The Shadow Syndicate,RsaCtfTool,flag owned,2025-03-15 15:14:59
The Shadow Syndicate,RsaCtfTool,challenge solved,2025-03-15 15:14:59
The Shadow Syndicate,Space(T)race,files downloaded,2025-03-14 17:49:22
The Shadow Syndicate,Space(T)race,flag owned,2025-03-15 02:02:28
The Shadow Syndicate,Space(T)race,challenge solved,2025-03-15 02:02:28
The Shadow Syndicate,Spelunking,files downloaded,2025-03-14 18:07:28
The Shadow Syndicate,Spelunking,flag owned,2025-03-14 18:08:48
The Shadow Syndicate,Spelunking,challenge solved,2025-03-14 18:08:48
The Shadow Syndicate,SqueezedSnake,files downloaded,2025-03-15 02:16:50
The Shadow Syndicate,SqueezedSnake,flag owned,2025-03-16 07:54:29
The Shadow Syndicate,SqueezedSnake,challenge solved,2025-03-16 07:54:29
The Shadow Syndicate,ThreeKeys,files downloaded,2025-03-14 17:55:10
The Shadow Syndicate,ThreeKeys,flag owned,2025-03-16 04:38:41
The Shadow Syndicate,ThreeKeys,challenge solved,2025-03-16 04:38:41
The Shadow Syndicate,Uncoding,files downloaded,2025-03-15 02:57:45
The Shadow Syndicate,Uncoding,flag owned,2025-03-15 03:33:47
The Shadow Syndicate,Uncoding,challenge solved,2025-03-15 03:33:47
The Shadow Syndicate,UniquelyPowerfulExecutable,files downloaded,2025-03-14 17:20:51
The Shadow Syndicate,UniquelyPowerfulExecutable,flag owned,2025-03-14 17:39:56
The Shadow Syndicate,UniquelyPowerfulExecutable,challenge solved,2025-03-14 17:39:56
The Shadow Syndicate,Unpacking,files downloaded,2025-03-14 17:45:35
The Shadow Syndicate,Unpacking,flag owned,2025-03-15 02:16:12
The Shadow Syndicate,Unpacking,challenge solved,2025-03-15 02:16:12
The Shadow Syndicate,Untraceable,files downloaded,2025-03-14 17:40:47
The Shadow Syndicate,Untraceable,flag owned,2025-03-14 17:45:07
The Shadow Syndicate,Untraceable,challenge solved,2025-03-14 17:45:07
The Shadow Syndicate,ViSquared,files downloaded,2025-03-14 15:01:57
The Shadow Syndicate,ViSquared,flag owned,2025-03-16 05:55:45
The Shadow Syndicate,ViSquared,challenge solved,2025-03-16 05:55:45
The_STingR,Based0x,files downloaded,2025-03-14 15:32:55
The_STingR,Based0x,files downloaded,2025-03-14 15:32:55
The_STingR,Based0x,flag owned,2025-03-14 15:33:08
The_STingR,Based0x,flag owned,2025-03-14 15:33:08
The_STingR,Based0x,challenge solved,2025-03-14 15:33:08
The_STingR,Based0x,challenge solved,2025-03-14 15:33:08
The_STingR,Neighbour Primes,files downloaded,2025-03-14 16:37:17
The_STingR,Neighbour Primes,files downloaded,2025-03-14 16:37:17
The_STingR,Neighbour Primes,flag owned,2025-03-14 16:51:23
The_STingR,Neighbour Primes,flag owned,2025-03-14 16:51:23
The_STingR,Neighbour Primes,challenge solved,2025-03-14 16:51:23
The_STingR,Neighbour Primes,challenge solved,2025-03-14 16:51:23
The_STingR,RanSomewhere,files downloaded,2025-03-14 15:29:49
The_STingR,RanSomewhere,files downloaded,2025-03-14 15:29:49
The_STingR,ROFL,files downloaded,2025-03-14 16:53:25
The_STingR,ROFL,files downloaded,2025-03-14 16:53:25
The_STingR,ThreeKeys,files downloaded,2025-03-14 15:46:20
The_STingR,ThreeKeys,files downloaded,2025-03-14 15:46:20
The_STingR,UniquelyPowerfulExecutable,files downloaded,2025-03-14 15:09:17
The_STingR,UniquelyPowerfulExecutable,files downloaded,2025-03-14 15:09:17
The_STingR,UniquelyPowerfulExecutable,flag owned,2025-03-14 15:27:52
The_STingR,UniquelyPowerfulExecutable,flag owned,2025-03-14 15:27:52
The_STingR,UniquelyPowerfulExecutable,challenge solved,2025-03-14 15:27:52
The_STingR,UniquelyPowerfulExecutable,challenge solved,2025-03-14 15:27:52
The_STingR,Unpacking,files downloaded,2025-03-14 15:33:45
The_STingR,Unpacking,files downloaded,2025-03-14 15:33:45
The_STingR,Unpacking,flag owned,2025-03-14 15:41:56
The_STingR,Unpacking,flag owned,2025-03-14 15:41:56
The_STingR,Unpacking,challenge solved,2025-03-14 15:41:56
The_STingR,Unpacking,challenge solved,2025-03-14 15:41:56
The_STingR,ViSquared,files downloaded,2025-03-14 18:26:01
The_STingR,ViSquared,files downloaded,2025-03-14 18:26:01
Thehackerscrew,Almanac,files downloaded,2025-03-14 15:10:53
Thehackerscrew,Almanac,flag owned,2025-03-14 15:11:25
Thehackerscrew,Almanac,challenge solved,2025-03-14 15:11:25
Thehackerscrew,Almanac,files downloaded,2025-03-15 16:34:09
Thehackerscrew,Almanac,files downloaded,2025-03-15 16:34:09
Thehackerscrew,Based0x,files downloaded,2025-03-15 16:18:40
Thehackerscrew,Based0x,files downloaded,2025-03-15 16:18:40
Thehackerscrew,Based0x,flag owned,2025-03-15 16:20:30
Thehackerscrew,Based0x,flag owned,2025-03-15 16:20:30
Thehackerscrew,Based0x,challenge solved,2025-03-15 16:20:30
Thehackerscrew,Based0x,challenge solved,2025-03-15 16:20:30
Thehackerscrew,Erasure,files downloaded,2025-03-14 15:11:28
Thehackerscrew,Erasure,flag owned,2025-03-14 15:13:04
Thehackerscrew,Erasure,challenge solved,2025-03-14 15:13:04
Thehackerscrew,Erasure,files downloaded,2025-03-15 16:34:11
Thehackerscrew,Erasure,files downloaded,2025-03-15 16:34:11
Thehackerscrew,Neighbour Primes,files downloaded,2025-03-15 16:20:55
Thehackerscrew,Neighbour Primes,files downloaded,2025-03-15 16:20:55
Thehackerscrew,Neighbour Primes,flag owned,2025-03-15 16:24:08
Thehackerscrew,Neighbour Primes,flag owned,2025-03-15 16:24:08
Thehackerscrew,Neighbour Primes,challenge solved,2025-03-15 16:24:08
Thehackerscrew,Neighbour Primes,challenge solved,2025-03-15 16:24:08
Thehackerscrew,Partial Knowledge,files downloaded,2025-03-16 03:32:48
Thehackerscrew,Partial Knowledge,files downloaded,2025-03-16 03:32:48
Thehackerscrew,Password Breaker,files downloaded,2025-03-14 15:02:22
Thehackerscrew,Password Breaker,flag owned,2025-03-14 15:03:29
Thehackerscrew,Password Breaker,challenge solved,2025-03-14 15:03:29
Thehackerscrew,Password Breaker,files downloaded,2025-03-15 16:32:11
Thehackerscrew,Password Breaker,files downloaded,2025-03-15 16:32:11
Thehackerscrew,RanSomewhere,files downloaded,2025-03-14 15:03:32
Thehackerscrew,RanSomewhere,flag owned,2025-03-14 15:05:50
Thehackerscrew,RanSomewhere,challenge solved,2025-03-14 15:05:50
Thehackerscrew,RanSomewhere,files downloaded,2025-03-15 16:32:04
Thehackerscrew,RanSomewhere,files downloaded,2025-03-15 16:32:04
Thehackerscrew,Repeated Maleficence,files downloaded,2025-03-16 03:32:45
Thehackerscrew,Repeated Maleficence,files downloaded,2025-03-16 03:32:45
Thehackerscrew,ROFL,files downloaded,2025-03-14 15:16:05
Thehackerscrew,ROFL,flag owned,2025-03-14 15:24:03
Thehackerscrew,ROFL,challenge solved,2025-03-14 15:24:03
Thehackerscrew,ROFL,files downloaded,2025-03-15 16:34:03
Thehackerscrew,ROFL,files downloaded,2025-03-15 16:34:03
Thehackerscrew,RSA Leaks,files downloaded,2025-03-14 16:09:25
Thehackerscrew,RSA Leaks,files downloaded,2025-03-16 03:32:43
Thehackerscrew,RSA Leaks,files downloaded,2025-03-16 03:32:43
Thehackerscrew,RsaCtfTool,files downloaded,2025-03-16 03:32:38
Thehackerscrew,RsaCtfTool,files downloaded,2025-03-16 03:32:38
Thehackerscrew,Space(T)race,files downloaded,2025-03-14 15:14:13
Thehackerscrew,Space(T)race,flag owned,2025-03-14 15:16:02
Thehackerscrew,Space(T)race,challenge solved,2025-03-14 15:16:02
Thehackerscrew,Space(T)race,files downloaded,2025-03-15 16:34:00
Thehackerscrew,Space(T)race,files downloaded,2025-03-15 16:34:00
Thehackerscrew,Spelunking,files downloaded,2025-03-14 15:10:19
Thehackerscrew,Spelunking,flag owned,2025-03-14 15:10:47
Thehackerscrew,Spelunking,challenge solved,2025-03-14 15:10:47
Thehackerscrew,Spelunking,files downloaded,2025-03-15 16:32:23
Thehackerscrew,Spelunking,files downloaded,2025-03-15 16:32:23
Thehackerscrew,SqueezedSnake,files downloaded,2025-03-14 15:05:55
Thehackerscrew,SqueezedSnake,flag owned,2025-03-14 15:09:28
Thehackerscrew,SqueezedSnake,challenge solved,2025-03-14 15:09:28
Thehackerscrew,SqueezedSnake,files downloaded,2025-03-15 16:32:13
Thehackerscrew,SqueezedSnake,files downloaded,2025-03-15 16:32:13
Thehackerscrew,ThreeKeys,files downloaded,2025-03-14 15:24:06
Thehackerscrew,ThreeKeys,flag owned,2025-03-14 15:28:10
Thehackerscrew,ThreeKeys,challenge solved,2025-03-14 15:28:10
Thehackerscrew,ThreeKeys,files downloaded,2025-03-15 16:34:07
Thehackerscrew,ThreeKeys,files downloaded,2025-03-15 16:34:07
Thehackerscrew,Uncoding,files downloaded,2025-03-15 16:34:05
Thehackerscrew,Uncoding,files downloaded,2025-03-15 16:34:05
Thehackerscrew,UniquelyPowerfulExecutable,files downloaded,2025-03-14 15:00:11
Thehackerscrew,UniquelyPowerfulExecutable,flag owned,2025-03-14 15:02:12
Thehackerscrew,UniquelyPowerfulExecutable,challenge solved,2025-03-14 15:02:12
Thehackerscrew,UniquelyPowerfulExecutable,files downloaded,2025-03-15 16:32:00
Thehackerscrew,UniquelyPowerfulExecutable,files downloaded,2025-03-15 16:32:00
Thehackerscrew,Unpacking,files downloaded,2025-03-14 15:13:08
Thehackerscrew,Unpacking,files downloaded,2025-03-15 16:32:19
Thehackerscrew,Unpacking,files downloaded,2025-03-15 16:32:19
Thehackerscrew,Untraceable,files downloaded,2025-03-14 15:09:34
Thehackerscrew,Untraceable,flag owned,2025-03-14 15:10:14
Thehackerscrew,Untraceable,challenge solved,2025-03-14 15:10:14
Thehackerscrew,Untraceable,files downloaded,2025-03-15 16:32:16
Thehackerscrew,Untraceable,files downloaded,2025-03-15 16:32:16
Thehackerscrew,ViSquared,files downloaded,2025-03-15 16:24:12
Thehackerscrew,ViSquared,files downloaded,2025-03-15 16:24:12
theocean,Almanac,files downloaded,2025-03-14 15:17:07
theocean,Almanac,files downloaded,2025-03-14 15:17:07
theocean,Almanac,files downloaded,2025-03-14 15:17:07
theocean,Almanac,files downloaded,2025-03-14 15:17:07
theocean,Almanac,flag owned,2025-03-14 16:41:47
theocean,Almanac,flag owned,2025-03-14 16:41:47
theocean,Almanac,flag owned,2025-03-14 16:41:47
theocean,Almanac,flag owned,2025-03-14 16:41:47
theocean,Almanac,challenge solved,2025-03-14 16:41:47
theocean,Almanac,challenge solved,2025-03-14 16:41:47
theocean,Almanac,challenge solved,2025-03-14 16:41:47
theocean,Almanac,challenge solved,2025-03-14 16:41:47
theocean,Based0x,files downloaded,2025-03-14 15:17:26
theocean,Based0x,files downloaded,2025-03-14 15:17:26
theocean,Based0x,files downloaded,2025-03-14 15:17:26
theocean,Based0x,files downloaded,2025-03-14 15:17:26
theocean,Based0x,flag owned,2025-03-14 15:18:44
theocean,Based0x,flag owned,2025-03-14 15:18:44
theocean,Based0x,flag owned,2025-03-14 15:18:44
theocean,Based0x,flag owned,2025-03-14 15:18:44
theocean,Based0x,challenge solved,2025-03-14 15:18:44
theocean,Based0x,challenge solved,2025-03-14 15:18:44
theocean,Based0x,challenge solved,2025-03-14 15:18:44
theocean,Based0x,challenge solved,2025-03-14 15:18:44
theocean,Erasure,files downloaded,2025-03-14 16:42:03
theocean,Erasure,files downloaded,2025-03-14 16:42:03
theocean,Erasure,files downloaded,2025-03-14 16:42:03
theocean,Erasure,files downloaded,2025-03-14 16:42:03
theocean,Erasure,flag owned,2025-03-14 17:04:48
theocean,Erasure,flag owned,2025-03-14 17:04:48
theocean,Erasure,flag owned,2025-03-14 17:04:48
theocean,Erasure,flag owned,2025-03-14 17:04:48
theocean,Erasure,challenge solved,2025-03-14 17:04:48
theocean,Erasure,challenge solved,2025-03-14 17:04:48
theocean,Erasure,challenge solved,2025-03-14 17:04:48
theocean,Erasure,challenge solved,2025-03-14 17:04:48
theocean,Neighbour Primes,files downloaded,2025-03-14 15:19:16
theocean,Neighbour Primes,files downloaded,2025-03-14 15:19:16
theocean,Neighbour Primes,files downloaded,2025-03-14 15:19:16
theocean,Neighbour Primes,files downloaded,2025-03-14 15:19:16
theocean,Neighbour Primes,flag owned,2025-03-14 15:38:59
theocean,Neighbour Primes,flag owned,2025-03-14 15:38:59
theocean,Neighbour Primes,flag owned,2025-03-14 15:38:59
theocean,Neighbour Primes,flag owned,2025-03-14 15:38:59
theocean,Neighbour Primes,challenge solved,2025-03-14 15:38:59
theocean,Neighbour Primes,challenge solved,2025-03-14 15:38:59
theocean,Neighbour Primes,challenge solved,2025-03-14 15:38:59
theocean,Neighbour Primes,challenge solved,2025-03-14 15:38:59
theocean,Partial Knowledge,files downloaded,2025-03-14 15:53:38
theocean,Partial Knowledge,files downloaded,2025-03-14 15:53:38
theocean,Partial Knowledge,files downloaded,2025-03-14 15:53:38
theocean,Partial Knowledge,files downloaded,2025-03-14 15:53:38
theocean,Partial Knowledge,flag owned,2025-03-14 16:08:48
theocean,Partial Knowledge,flag owned,2025-03-14 16:08:48
theocean,Partial Knowledge,flag owned,2025-03-14 16:08:48
theocean,Partial Knowledge,flag owned,2025-03-14 16:08:48
theocean,Partial Knowledge,challenge solved,2025-03-14 16:08:48
theocean,Partial Knowledge,challenge solved,2025-03-14 16:08:48
theocean,Partial Knowledge,challenge solved,2025-03-14 16:08:48
theocean,Partial Knowledge,challenge solved,2025-03-14 16:08:48
theocean,Password Breaker,files downloaded,2025-03-14 15:16:54
theocean,Password Breaker,files downloaded,2025-03-14 15:16:54
theocean,Password Breaker,files downloaded,2025-03-14 15:16:54
theocean,Password Breaker,files downloaded,2025-03-14 15:16:54
theocean,Password Breaker,flag owned,2025-03-14 16:36:25
theocean,Password Breaker,flag owned,2025-03-14 16:36:25
theocean,Password Breaker,flag owned,2025-03-14 16:36:25
theocean,Password Breaker,flag owned,2025-03-14 16:36:25
theocean,Password Breaker,challenge solved,2025-03-14 16:36:25
theocean,Password Breaker,challenge solved,2025-03-14 16:36:25
theocean,Password Breaker,challenge solved,2025-03-14 16:36:25
theocean,Password Breaker,challenge solved,2025-03-14 16:36:25
theocean,RanSomewhere,files downloaded,2025-03-14 16:19:39
theocean,RanSomewhere,files downloaded,2025-03-14 16:19:39
theocean,RanSomewhere,files downloaded,2025-03-14 16:19:39
theocean,RanSomewhere,files downloaded,2025-03-14 16:19:39
theocean,RanSomewhere,flag owned,2025-03-14 16:25:31
theocean,RanSomewhere,flag owned,2025-03-14 16:25:31
theocean,RanSomewhere,flag owned,2025-03-14 16:25:31
theocean,RanSomewhere,flag owned,2025-03-14 16:25:31
theocean,RanSomewhere,challenge solved,2025-03-14 16:25:31
theocean,RanSomewhere,challenge solved,2025-03-14 16:25:31
theocean,RanSomewhere,challenge solved,2025-03-14 16:25:31
theocean,RanSomewhere,challenge solved,2025-03-14 16:25:31
theocean,Repeated Maleficence,files downloaded,2025-03-14 17:26:17
theocean,Repeated Maleficence,files downloaded,2025-03-14 17:26:17
theocean,Repeated Maleficence,files downloaded,2025-03-14 17:26:17
theocean,Repeated Maleficence,files downloaded,2025-03-14 17:26:17
theocean,Repeated Maleficence,flag owned,2025-03-14 17:34:02
theocean,Repeated Maleficence,flag owned,2025-03-14 17:34:02
theocean,Repeated Maleficence,flag owned,2025-03-14 17:34:02
theocean,Repeated Maleficence,flag owned,2025-03-14 17:34:02
theocean,Repeated Maleficence,challenge solved,2025-03-14 17:34:02
theocean,Repeated Maleficence,challenge solved,2025-03-14 17:34:02
theocean,Repeated Maleficence,challenge solved,2025-03-14 17:34:02
theocean,Repeated Maleficence,challenge solved,2025-03-14 17:34:02
theocean,ROFL,files downloaded,2025-03-14 18:12:35
theocean,ROFL,files downloaded,2025-03-14 18:12:35
theocean,ROFL,files downloaded,2025-03-14 18:12:35
theocean,ROFL,files downloaded,2025-03-14 18:12:35
theocean,ROFL,flag owned,2025-03-14 19:16:17
theocean,ROFL,flag owned,2025-03-14 19:16:17
theocean,ROFL,flag owned,2025-03-14 19:16:17
theocean,ROFL,flag owned,2025-03-14 19:16:17
theocean,ROFL,challenge solved,2025-03-14 19:16:17
theocean,ROFL,challenge solved,2025-03-14 19:16:17
theocean,ROFL,challenge solved,2025-03-14 19:16:17
theocean,ROFL,challenge solved,2025-03-14 19:16:17
theocean,RSA Leaks,files downloaded,2025-03-14 17:34:26
theocean,RSA Leaks,files downloaded,2025-03-14 17:34:26
theocean,RSA Leaks,files downloaded,2025-03-14 17:34:26
theocean,RSA Leaks,files downloaded,2025-03-14 17:34:26
theocean,RSA Leaks,flag owned,2025-03-14 17:44:08
theocean,RSA Leaks,flag owned,2025-03-14 17:44:08
theocean,RSA Leaks,flag owned,2025-03-14 17:44:08
theocean,RSA Leaks,flag owned,2025-03-14 17:44:08
theocean,RSA Leaks,challenge solved,2025-03-14 17:44:08
theocean,RSA Leaks,challenge solved,2025-03-14 17:44:08
theocean,RSA Leaks,challenge solved,2025-03-14 17:44:08
theocean,RSA Leaks,challenge solved,2025-03-14 17:44:08
theocean,RsaCtfTool,files downloaded,2025-03-14 16:13:23
theocean,RsaCtfTool,files downloaded,2025-03-14 16:13:23
theocean,RsaCtfTool,files downloaded,2025-03-14 16:13:23
theocean,RsaCtfTool,files downloaded,2025-03-14 16:13:23
theocean,RsaCtfTool,flag owned,2025-03-14 16:26:57
theocean,RsaCtfTool,flag owned,2025-03-14 16:26:57
theocean,RsaCtfTool,flag owned,2025-03-14 16:26:57
theocean,RsaCtfTool,flag owned,2025-03-14 16:26:57
theocean,RsaCtfTool,challenge solved,2025-03-14 16:26:57
theocean,RsaCtfTool,challenge solved,2025-03-14 16:26:57
theocean,RsaCtfTool,challenge solved,2025-03-14 16:26:57
theocean,RsaCtfTool,challenge solved,2025-03-14 16:26:57
theocean,Space(T)race,files downloaded,2025-03-14 16:36:58
theocean,Space(T)race,files downloaded,2025-03-14 16:36:58
theocean,Space(T)race,files downloaded,2025-03-14 16:36:58
theocean,Space(T)race,files downloaded,2025-03-14 16:36:58
theocean,Space(T)race,flag owned,2025-03-14 16:47:20
theocean,Space(T)race,flag owned,2025-03-14 16:47:20
theocean,Space(T)race,flag owned,2025-03-14 16:47:20
theocean,Space(T)race,flag owned,2025-03-14 16:47:20
theocean,Space(T)race,challenge solved,2025-03-14 16:47:20
theocean,Space(T)race,challenge solved,2025-03-14 16:47:20
theocean,Space(T)race,challenge solved,2025-03-14 16:47:20
theocean,Space(T)race,challenge solved,2025-03-14 16:47:20
theocean,Spelunking,files downloaded,2025-03-14 16:47:59
theocean,Spelunking,files downloaded,2025-03-14 16:47:59
theocean,Spelunking,files downloaded,2025-03-14 16:47:59
theocean,Spelunking,files downloaded,2025-03-14 16:47:59
theocean,Spelunking,flag owned,2025-03-14 16:48:34
theocean,Spelunking,flag owned,2025-03-14 16:48:34
theocean,Spelunking,flag owned,2025-03-14 16:48:34
theocean,Spelunking,flag owned,2025-03-14 16:48:34
theocean,Spelunking,challenge solved,2025-03-14 16:48:34
theocean,Spelunking,challenge solved,2025-03-14 16:48:34
theocean,Spelunking,challenge solved,2025-03-14 16:48:34
theocean,Spelunking,challenge solved,2025-03-14 16:48:34
theocean,SqueezedSnake,files downloaded,2025-03-14 16:51:59
theocean,SqueezedSnake,files downloaded,2025-03-14 16:51:59
theocean,SqueezedSnake,files downloaded,2025-03-14 16:51:59
theocean,SqueezedSnake,files downloaded,2025-03-14 16:51:59
theocean,SqueezedSnake,flag owned,2025-03-14 17:03:36
theocean,SqueezedSnake,flag owned,2025-03-14 17:03:36
theocean,SqueezedSnake,flag owned,2025-03-14 17:03:36
theocean,SqueezedSnake,flag owned,2025-03-14 17:03:36
theocean,SqueezedSnake,challenge solved,2025-03-14 17:03:36
theocean,SqueezedSnake,challenge solved,2025-03-14 17:03:36
theocean,SqueezedSnake,challenge solved,2025-03-14 17:03:36
theocean,SqueezedSnake,challenge solved,2025-03-14 17:03:36
theocean,ThreeKeys,files downloaded,2025-03-14 17:39:37
theocean,ThreeKeys,files downloaded,2025-03-14 17:39:37
theocean,ThreeKeys,files downloaded,2025-03-14 17:39:37
theocean,ThreeKeys,files downloaded,2025-03-14 17:39:37
theocean,ThreeKeys,flag owned,2025-03-14 18:11:56
theocean,ThreeKeys,flag owned,2025-03-14 18:11:56
theocean,ThreeKeys,flag owned,2025-03-14 18:11:56
theocean,ThreeKeys,flag owned,2025-03-14 18:11:56
theocean,ThreeKeys,challenge solved,2025-03-14 18:11:56
theocean,ThreeKeys,challenge solved,2025-03-14 18:11:56
theocean,ThreeKeys,challenge solved,2025-03-14 18:11:56
theocean,ThreeKeys,challenge solved,2025-03-14 18:11:56
theocean,Uncoding,files downloaded,2025-03-14 17:05:34
theocean,Uncoding,files downloaded,2025-03-14 17:05:34
theocean,Uncoding,files downloaded,2025-03-14 17:05:34
theocean,Uncoding,files downloaded,2025-03-14 17:05:34
theocean,Uncoding,flag owned,2025-03-14 17:25:11
theocean,Uncoding,flag owned,2025-03-14 17:25:11
theocean,Uncoding,flag owned,2025-03-14 17:25:11
theocean,Uncoding,flag owned,2025-03-14 17:25:11
theocean,Uncoding,challenge solved,2025-03-14 17:25:11
theocean,Uncoding,challenge solved,2025-03-14 17:25:11
theocean,Uncoding,challenge solved,2025-03-14 17:25:11
theocean,Uncoding,challenge solved,2025-03-14 17:25:11
theocean,UniquelyPowerfulExecutable,files downloaded,2025-03-14 16:12:23
theocean,UniquelyPowerfulExecutable,files downloaded,2025-03-14 16:12:23
theocean,UniquelyPowerfulExecutable,files downloaded,2025-03-14 16:12:23
theocean,UniquelyPowerfulExecutable,files downloaded,2025-03-14 16:12:23
theocean,UniquelyPowerfulExecutable,flag owned,2025-03-14 16:19:26
